번호,brand,시_도,시_군,,si_do,si_gun_name,si_gun_district
3635,롯데리아경포해수욕장점,강원도,강릉시,강문동,Gangwon-do,Gangneung,Si
7775,롯데리아경포대점,강원도,강릉시,강문동,Gangwon-do,Gangneung,Si
7778,롯데리아강릉교동점,강원도,강릉시,교동,Gangwon-do,Gangneung,Si
3538,버거킹강릉교동SK점,강원도,강릉시,교동,Gangwon-do,Gangneung,Si
7782,롯데리아강릉점,강원도,강릉시,임당동,Gangwon-do,Gangneung,Si
7772,유한회사한국맥도날드강릉점,강원도,강릉시,임당동,Gangwon-do,Gangneung,Si
7784,롯데리아강릉디티(DT)점,강원도,강릉시,입암동,Gangwon-do,Gangneung,Si
90,롯데리아강릉주문진점,강원도,강릉시,주문진읍,Gangwon-do,Gangneung,Si
7795,롯데리아강릉포남점,강원도,강릉시,포남동,Gangwon-do,Gangneung,Si
7783,롯데리아강릉터미널점,강원도,강릉시,홍제동,Gangwon-do,Gangneung,Si
6391,롯데리아 고성간성점,강원도,고성군,간성읍,Gangwon-do,Goseong,Gun
9947,롯데리아 망상점,강원도,동해시,망상동,Gangwon-do,Donghae,Si
9954,롯데리아동해쇄운점,강원도,동해시,쇄운동,Gangwon-do,Donghae,Si
2737,한국맥도날드(유) 동해DT점,강원도,동해시,천곡동,Gangwon-do,Donghae,Si
9928,롯데리아동해점,강원도,동해시,천곡동,Gangwon-do,Donghae,Si
3002,롯데리아삼척점,강원도,삼척시,남양동,Gangwon-do,Samcheok,Si
2813,롯데리아설악산점,강원도,속초시,설악동,Gangwon-do,Sokcho,Si
7486,롯데리아속초터미널점,강원도,속초시,조양동,Gangwon-do,Sokcho,Si
3592,버거킹속초디티점,강원도,속초시,조양동,Gangwon-do,Sokcho,Si
7488,맥도날드 속초DT점,강원도,속초시,조양동,Gangwon-do,Sokcho,Si
1185,롯데리아,강원도,양구군,양구읍,Gangwon-do,Yanggu,Gun
9817,롯데리아 낙산해수욕장점,강원도,양양군,강현면,Gangwon-do,Yangyang,Gun
5752,롯데리아 영월점,강원도,영월군,영월읍,Gangwon-do,Yeongwol,Gun
1212,롯데리아롯데마트원주점,강원도,원주시,단계동,Gangwon-do,Wonju,Si
1189,롯데리아 원주 하나로점,강원도,원주시,단계동,Gangwon-do,Wonju,Si
1209,롯데리아(단계점),강원도,원주시,단계동,Gangwon-do,Wonju,Si
1201,롯데리아(원주터미널점),강원도,원주시,단계동,Gangwon-do,Wonju,Si
1213,롯데리아(더블유시티점),강원도,원주시,단계동,Gangwon-do,Wonju,Si
1215,맥도날드원주단계점,강원도,원주시,단계동,Gangwon-do,Wonju,Si
1208,맥도날드원주단구DT점,강원도,원주시,단구동,Gangwon-do,Wonju,Si
1228,버거킹원주무실점,강원도,원주시,무실동,Gangwon-do,Wonju,Si
1207,롯데리아문막점,강원도,원주시,문막읍,Gangwon-do,Wonju,Si
4486,롯데리아혁신도시점,강원도,원주시,반곡동,Gangwon-do,Wonju,Si
1188,롯데리아우산점,강원도,원주시,우산동,Gangwon-do,Wonju,Si
1187,롯데리아원주일산점,강원도,원주시,일산동,Gangwon-do,Wonju,Si
1203,롯데리아오크밸리S/T점,강원도,원주시,지정면,Gangwon-do,Wonju,Si
9774,롯데리아 내린천휴게소점,강원도,인제군,상남면,Gangwon-do,Inje,Gun
6892,롯데리아 인제 터미널점,강원도,인제군,인제읍,Gangwon-do,Inje,Gun
3357,롯데리아,강원도,정선군,정선읍,Gangwon-do,Jeongseon,Gun
8589,롯데리아철원동송점,강원도,철원군,동송읍,Gangwon-do,Cheorwon,Gun
8597,롯데리아  철원와수점,강원도,철원군,서면,Gangwon-do,Cheorwon,Gun
280,버거킹춘천거두GS점,강원도,춘천시,동내면,Gangwon-do,Chuncheon,Si
3536,롯데리아우두점,강원도,춘천시,우두동,Gangwon-do,Chuncheon,Si
2162,롯데리아카펠라점,강원도,춘천시,퇴계동,Gangwon-do,Chuncheon,Si
2203,한국맥도날드(유)춘천퇴계DT점,강원도,춘천시,퇴계동,Gangwon-do,Chuncheon,Si
2170,롯데리아강대점 ,강원도,춘천시,효자동,Gangwon-do,Chuncheon,Si
1622,한국맥도날드(유)춘천후평DT점,강원도,춘천시,후평동,Gangwon-do,Chuncheon,Si
7504,롯데리아 태백,강원도,태백시,황지동,Gangwon-do,Taebaek,Si
3886,롯데리아 알펜시아점,강원도,평창군,대관령면,Gangwon-do,Pyeongchang,Gun
1179,버거킹오션월드,강원도,홍천군,서면,Gangwon-do,Hongcheon,Gun
1176,버거킹비발디점,강원도,홍천군,서면,Gangwon-do,Hongcheon,Gun
9963,롯데리아횡성점,강원도,횡성군,횡성읍,Gangwon-do,Hoengseong,Gun
7591,롯데리아 가평(현리점),경기도,가평군,조종면,Gyeonggi-do,Gapyeong,Gun
7589,롯데리아청평D/T점,경기도,가평군,청평면,Gyeonggi-do,Gapyeong,Gun
5799,롯데리아 고양점,경기도,고양시,덕양구,Gyeonggi-do,Goyang,Si
5880,롯데리아고양관산점,경기도,고양시,덕양구,Gyeonggi-do,Goyang,Si
4196,롯데리아 고양원흥점,경기도,고양시,덕양구,Gyeonggi-do,Goyang,Si
8460,버거킹 스타필드고양점,경기도,고양시,덕양구,Gyeonggi-do,Goyang,Si
5890,한국맥도날드고양맥드라이브점,경기도,고양시,덕양구,Gyeonggi-do,Goyang,Si
5823,행복주식회사롯데리아원당점,경기도,고양시,덕양구,Gyeonggi-do,Goyang,Si
5892,롯데리아 삼송신원점,경기도,고양시,덕양구,Gyeonggi-do,Goyang,Si
6547,맥도날드 고양원당DT점,경기도,고양시,덕양구,Gyeonggi-do,Goyang,Si
5865,롯데리아고양행신역,경기도,고양시,덕양구,Gyeonggi-do,Goyang,Si
5885,한국맥도날드행신점,경기도,고양시,덕양구,Gyeonggi-do,Goyang,Si
5763,롯데리아롯데마트고양점,경기도,고양시,덕양구,Gyeonggi-do,Goyang,Si
7177,버거킹일산화정오일뱅크점,경기도,고양시,덕양구,Gyeonggi-do,Goyang,Si
5794,한국맥도날드 화정점,경기도,고양시,덕양구,Gyeonggi-do,Goyang,Si
5874,롯데리아 화정역점,경기도,고양시,덕양구,Gyeonggi-do,Goyang,Si
5770,롯데리아일산마두점,경기도,고양시,일산동구,Gyeonggi-do,Goyang,Si
5872,맥도날드 마두역점,경기도,고양시,일산동구,Gyeonggi-do,Goyang,Si
5871,맥도날드 마두역점,경기도,고양시,일산동구,Gyeonggi-do,Goyang,Si
6289,롯데리아고양터미널롯데아울렛점,경기도,고양시,일산동구,Gyeonggi-do,Goyang,Si
6303,버거킹 고양터미널점,경기도,고양시,일산동구,Gyeonggi-do,Goyang,Si
5786,롯데리아(일산식사점),경기도,고양시,일산동구,Gyeonggi-do,Goyang,Si
5908,(주)롯데리아일산점,경기도,고양시,일산동구,Gyeonggi-do,Goyang,Si
5780,롯데리아일산라페스타점,경기도,고양시,일산동구,Gyeonggi-do,Goyang,Si
5761,한국맥도날드(정발산점),경기도,고양시,일산동구,Gyeonggi-do,Goyang,Si
5863,버거킹일산호수공원점,경기도,고양시,일산동구,Gyeonggi-do,Goyang,Si
4197,롯데리아 일산웨스턴돔점,경기도,고양시,일산동구,Gyeonggi-do,Goyang,Si
5864,버거킹일산마두점,경기도,고양시,일산동구,Gyeonggi-do,Goyang,Si
5910,롯데리아일산중산,경기도,고양시,일산동구,Gyeonggi-do,Goyang,Si
5820,맥도날드 중산DT점,경기도,고양시,일산동구,Gyeonggi-do,Goyang,Si
5766,롯데리아일산풍동점,경기도,고양시,일산동구,Gyeonggi-do,Goyang,Si
7942,한국맥도날드(유) 고양풍동DT점,경기도,고양시,일산동구,Gyeonggi-do,Goyang,Si
5790,롯데리아 일산가좌점,경기도,고양시,일산서구,Gyeonggi-do,Goyang,Si
5900,빅마켓 롯데리아,경기도,고양시,일산서구,Gyeonggi-do,Goyang,Si
5895,롯데리아 일산대화역점,경기도,고양시,일산서구,Gyeonggi-do,Goyang,Si
5759,(주)롯데리아세븐일레븐일산대화점,경기도,고양시,일산서구,Gyeonggi-do,Goyang,Si
9648,롯데리아하나로고양점,경기도,고양시,일산서구,Gyeonggi-do,Goyang,Si
5859,한국맥도날드(유)원마운트점,경기도,고양시,일산서구,Gyeonggi-do,Goyang,Si
5802,롯데리아일산킨텍스점,경기도,고양시,일산서구,Gyeonggi-do,Goyang,Si
5757,롯데리아일산대화점,경기도,고양시,일산서구,Gyeonggi-do,Goyang,Si
5769,롯데리아,경기도,고양시,일산서구,Gyeonggi-do,Goyang,Si
5881,버거킹 일산산들SK점,경기도,고양시,일산서구,Gyeonggi-do,Goyang,Si
5758,롯데리아롯데마트주엽점,경기도,고양시,일산서구,Gyeonggi-do,Goyang,Si
5798,한국맥도날드 강선점,경기도,고양시,일산서구,Gyeonggi-do,Goyang,Si
5847,롯데리아일산탄현점,경기도,고양시,일산서구,Gyeonggi-do,Goyang,Si
5788,맥도날드 탄현점,경기도,고양시,일산서구,Gyeonggi-do,Goyang,Si
8654,롯데리아서울대공원점,경기도,과천시,막계동,Gyeonggi-do,Gwacheon,Si
8651,한국맥도날드 과천이마트점,경기도,과천시,별양동,Gyeonggi-do,Gwacheon,Si
8655,롯데리아 SERVICE,경기도,과천시,별양동,Gyeonggi-do,Gwacheon,Si
8653,버거킹 과천중앙점,경기도,과천시,중앙동,Gyeonggi-do,Gwacheon,Si
9886,롯데리아광명점,경기도,광명시,광명동,Gyeonggi-do,Gwangmyeong,Si
9895,한국맥도날드유한회사,경기도,광명시,광명동,Gyeonggi-do,Gwangmyeong,Si
5282,한국맥도날드(유) 광명DT점,경기도,광명시,광명동,Gyeonggi-do,Gwangmyeong,Si
9905,버거킹광명소하이마트점,경기도,광명시,소하동,Gyeonggi-do,Gwangmyeong,Si
1405,맥도날드광명소하DT점,경기도,광명시,소하동,Gyeonggi-do,Gwangmyeong,Si
9920,롯데리아(롯데프리미엄아울렛광명점),경기도,광명시,일직동,Gyeonggi-do,Gwangmyeong,Si
9924,롯데리아광명철산역점,경기도,광명시,철산동,Gyeonggi-do,Gwangmyeong,Si
9896,롯데리아아울렛광명점,경기도,광명시,철산동,Gyeonggi-do,Gwangmyeong,Si
9893,한국맥도날드 세이브존 광명,경기도,광명시,철산동,Gyeonggi-do,Gwangmyeong,Si
9894,버거킹광명철산점,경기도,광명시,철산동,Gyeonggi-do,Gwangmyeong,Si
9892,한국맥도날드유한회사철산역점,경기도,광명시,철산동,Gyeonggi-do,Gwangmyeong,Si
9903,롯데리아 광명하안점,경기도,광명시,하안동,Gyeonggi-do,Gwangmyeong,Si
5731,버거킹(광주경안점),경기도,광주시,경안동,Gyeonggi-do,Gwangju,Si
5706,롯데리아(경안점),경기도,광주시,경안동,Gyeonggi-do,Gwangju,Si
5705,롯데리아,경기도,광주시,경안동,Gyeonggi-do,Gwangju,Si
5700,롯데리아곤지암점,경기도,광주시,곤지암읍,Gyeonggi-do,Gwangju,Si
5734,롯데리아(광주능평점),경기도,광주시,오포읍,Gyeonggi-do,Gwangju,Si
5732,롯데리아(광주오포점),경기도,광주시,오포읍,Gyeonggi-do,Gwangju,Si
5727,롯데리아(태전점),경기도,광주시,장지동,Gyeonggi-do,Gwangju,Si
7172,버거킹 구리SK점,경기도,구리시,수택동,Gyeonggi-do,Guri,Si
3891,롯데리아구리수택점,경기도,구리시,수택동,Gyeonggi-do,Guri,Si
3898,롯데리아,경기도,구리시,수택동,Gyeonggi-do,Guri,Si
3893,맥도날드 구리토평점,경기도,구리시,수택동,Gyeonggi-do,Guri,Si
9629,맥도날드 인창DT점,경기도,구리시,인창동,Gyeonggi-do,Guri,Si
3905,롯데리아 롯데마트구리점,경기도,구리시,인창동,Gyeonggi-do,Guri,Si
3889,롯데리아 롯데스퀘어 구리점,경기도,구리시,인창동,Gyeonggi-do,Guri,Si
6324,맥도날드군포당동SKDT점,경기도,군포시,당동,Gyeonggi-do,Gunpo,Si
8581,롯데리아군포당동점,경기도,군포시,당동,Gyeonggi-do,Gunpo,Si
8567,버거킹 산본점,경기도,군포시,산본동,Gyeonggi-do,Gunpo,Si
8565,한국맥도날드(유)산본이마트점,경기도,군포시,산본동,Gyeonggi-do,Gunpo,Si
8570,주식회사 롯데리아 산본중앙점,경기도,군포시,산본동,Gyeonggi-do,Gunpo,Si
8572,맥도날드 군포산본DT점,경기도,군포시,산본동,Gyeonggi-do,Gunpo,Si
1269,맥도날드김포감정DT점,경기도,김포시,감정동,Gyeonggi-do,Gimpo,Si
1254,롯데리아,경기도,김포시,감정동,Gyeonggi-do,Gimpo,Si
1253,맥도날드김포고촌SK점,경기도,김포시,고촌읍,Gyeonggi-do,Gimpo,Si
1271,버거킹김포현대아울렛점,경기도,김포시,고촌읍,Gyeonggi-do,Gimpo,Si
1268,롯데리아김포구래점,경기도,김포시,구래동,Gyeonggi-do,Gimpo,Si
1259,롯데리아김포사우점,경기도,김포시,사우동,Gyeonggi-do,Gimpo,Si
1252,롯데리아 김포양곡점,경기도,김포시,양촌읍,Gyeonggi-do,Gimpo,Si
1266,롯데리아 김포운양점,경기도,김포시,운양동,Gyeonggi-do,Gimpo,Si
1241,롯데리아김포장기점,경기도,김포시,장기동,Gyeonggi-do,Gimpo,Si
1267,한국맥도날드(유) 김포 장기DT점,경기도,김포시,장기동,Gyeonggi-do,Gimpo,Si
1249,롯데리아김포통진점,경기도,김포시,통진읍,Gyeonggi-do,Gimpo,Si
1238,롯데리아홈플러스풍무점,경기도,김포시,풍무동,Gyeonggi-do,Gimpo,Si
4688,롯데리아금곡점,경기도,남양주시,금곡동,Gyeonggi-do,Namyangju,Si
9734,롯데리아 남양주도농점,경기도,남양주시,도농동,Gyeonggi-do,Namyangju,Si
4731,롯데리아남양주도농점,경기도,남양주시,도농동,Gyeonggi-do,Namyangju,Si
4672,롯데리아별내점,경기도,남양주시,별내동,Gyeonggi-do,Namyangju,Si
4675,롯데리아 별내신도시점,경기도,남양주시,별내동,Gyeonggi-do,Namyangju,Si
4723,롯데리아남양주청학점,경기도,남양주시,별내면,Gyeonggi-do,Namyangju,Si
4740,롯데리아오남점,경기도,남양주시,오남읍,Gyeonggi-do,Namyangju,Si
4724,롯데리아오남레몬점,경기도,남양주시,오남읍,Gyeonggi-do,Namyangju,Si
1480,롯데리아남양주덕소점,경기도,남양주시,와부읍,Gyeonggi-do,Namyangju,Si
4735,한국맥도날드유한회사(덕소점),경기도,남양주시,와부읍,Gyeonggi-do,Namyangju,Si
4707,롯데리아진건점,경기도,남양주시,진건읍,Gyeonggi-do,Namyangju,Si
4660,롯데리아남양주진접점,경기도,남양주시,진접읍,Gyeonggi-do,Namyangju,Si
4668,한국맥도날드(유) 진접DT점,경기도,남양주시,진접읍,Gyeonggi-do,Namyangju,Si
4728,롯데리아 장현점,경기도,남양주시,진접읍,Gyeonggi-do,Namyangju,Si
4658,롯데리아퇴계원점,경기도,남양주시,퇴계원면,Gyeonggi-do,Namyangju,Si
4676,한국맥도날드(유) 평내DT점,경기도,남양주시,평내동,Gyeonggi-do,Namyangju,Si
2872,롯데리아 평내점,경기도,남양주시,평내동,Gyeonggi-do,Namyangju,Si
4713,롯데리아(호평점),경기도,남양주시,호평동,Gyeonggi-do,Namyangju,Si
4680,롯데리아(마석중흥점),경기도,남양주시,화도읍,Gyeonggi-do,Namyangju,Si
4695,한국맥도날드(유) 마석DT점,경기도,남양주시,화도읍,Gyeonggi-do,Namyangju,Si
4726,롯데리아 마석점,경기도,남양주시,화도읍,Gyeonggi-do,Namyangju,Si
7025,롯데리아동두천점,경기도,동두천시,생연동,Gyeonggi-do,Dongducheon,Si
7011,롯데리아롯데마트동두천점,경기도,동두천시,송내동,Gyeonggi-do,Dongducheon,Si
7022,한국맥도날드(유) 동두천지행점,경기도,동두천시,지행동,Gyeonggi-do,Dongducheon,Si
7027,롯데리아지행역점,경기도,동두천시,지행동,Gyeonggi-do,Dongducheon,Si
5148,버거킹동두천DT,경기도,동두천시,지행동,Gyeonggi-do,Dongducheon,Si
6423,롯데리아고강점,경기도,부천시,고강동,Gyeonggi-do,Bucheon,Si
7999,한국맥도날드(유)부천역곡역DT점,경기도,부천시,괴안동,Gyeonggi-do,Bucheon,Si
5346,롯데리아부천범박점,경기도,부천시,괴안동,Gyeonggi-do,Bucheon,Si
5379,롯데리아부천도당점,경기도,부천시,도당동,Gyeonggi-do,Bucheon,Si
5375,롯데리아부천약대점,경기도,부천시,삼정동,Gyeonggi-do,Bucheon,Si
6416,롯데리아투나송내점,경기도,부천시,상동,Gyeonggi-do,Bucheon,Si
6418,롯데리아부천송내역점,경기도,부천시,상동,Gyeonggi-do,Bucheon,Si
7998,버거킹부천세이브존점,경기도,부천시,상동,Gyeonggi-do,Bucheon,Si
5380,롯데리아 부천소풍씨네마ST점,경기도,부천시,상동,Gyeonggi-do,Bucheon,Si
272,버거킹 부천소풍NC점,경기도,부천시,상동,Gyeonggi-do,Bucheon,Si
5362,맥도날드(에스에이취),경기도,부천시,상동,Gyeonggi-do,Bucheon,Si
4412,롯데리아,경기도,부천시,상동,Gyeonggi-do,Bucheon,Si
3628,롯데리아부천송내D/T점,경기도,부천시,송내동,Gyeonggi-do,Bucheon,Si
5368,한국맥도날드(유)부천북부역점,경기도,부천시,심곡동,Gyeonggi-do,Bucheon,Si
4396,롯데리아원미점,경기도,부천시,심곡동,Gyeonggi-do,Bucheon,Si
4403,롯데리아부천역점,경기도,부천시,심곡본동,Gyeonggi-do,Bucheon,Si
6411,롯데리아부천역익스프레스점,경기도,부천시,심곡본동,Gyeonggi-do,Bucheon,Si
6403,한국맥도날드부천역점,경기도,부천시,심곡본동,Gyeonggi-do,Bucheon,Si
8003,맥도날드 심곡DT점,경기도,부천시,심곡본동,Gyeonggi-do,Bucheon,Si
5377,롯데리아역곡역점,경기도,부천시,역곡동,Gyeonggi-do,Bucheon,Si
5369,롯데리아오정점,경기도,부천시,오정동,Gyeonggi-do,Bucheon,Si
6422,롯데리아 부천원종점,경기도,부천시,원종동,Gyeonggi-do,Bucheon,Si
4418,버거킹부천원종점,경기도,부천시,원종동,Gyeonggi-do,Bucheon,Si
8002,한국맥도날드(유) 부천원종DT점,경기도,부천시,원종동,Gyeonggi-do,Bucheon,Si
5364,롯데리아부천시청역점,경기도,부천시,중동,Gyeonggi-do,Bucheon,Si
39,버거킹 부천중동점,경기도,부천시,중동,Gyeonggi-do,Bucheon,Si
4407,롯데리아 부천중동점,경기도,부천시,중동,Gyeonggi-do,Bucheon,Si
4398,한국맥도날드중동D/T점,경기도,부천시,중동,Gyeonggi-do,Bucheon,Si
5355,롯데리아 중동인성,경기도,부천시,중동,Gyeonggi-do,Bucheon,Si
2923,롯데리아미금아울렛점,경기도,성남시,분당구,Gyeonggi-do,Seongnam,Si
2999,맥도날드 오리역점,경기도,성남시,분당구,Gyeonggi-do,Seongnam,Si
2966,롯데리아 분당구미점,경기도,성남시,분당구,Gyeonggi-do,Seongnam,Si
2986,롯데리아 미금점,경기도,성남시,분당구,Gyeonggi-do,Seongnam,Si
2952,롯데리아 판교D/T점,경기도,성남시,분당구,Gyeonggi-do,Seongnam,Si
2997,맥도날드동판교점,경기도,성남시,분당구,Gyeonggi-do,Seongnam,Si
2896,맥도날드,경기도,성남시,분당구,Gyeonggi-do,Seongnam,Si
6280,한국맥도날드유한회사 수내역점,경기도,성남시,분당구,Gyeonggi-do,Seongnam,Si
2895,롯데리아,경기도,성남시,분당구,Gyeonggi-do,Seongnam,Si
1072,롯데리아 야탑역점,경기도,성남시,분당구,Gyeonggi-do,Seongnam,Si
2985,맥도날드 야탑킴스점,경기도,성남시,분당구,Gyeonggi-do,Seongnam,Si
2902,버거킹 분당야탑점,경기도,성남시,분당구,Gyeonggi-do,Seongnam,Si
6438,맥도날드 서판교DT점,경기도,성남시,분당구,Gyeonggi-do,Seongnam,Si
2965,롯데리아서판교점,경기도,성남시,분당구,Gyeonggi-do,Seongnam,Si
2968,버거킹 분당정자점,경기도,성남시,분당구,Gyeonggi-do,Seongnam,Si
2894,맥도날드 성남신흥DT점,경기도,성남시,수정구,Gyeonggi-do,Seongnam,Si
2929,롯데리아 성남세이브죤점,경기도,성남시,수정구,Gyeonggi-do,Seongnam,Si
2934,롯데리아성남신흥점,경기도,성남시,수정구,Gyeonggi-do,Seongnam,Si
2928,롯데리아양지점,경기도,성남시,수정구,Gyeonggi-do,Seongnam,Si
7246,롯데리아 위례우남역점,경기도,성남시,수정구,Gyeonggi-do,Seongnam,Si
2927,롯데리아(수정점),경기도,성남시,수정구,Gyeonggi-do,Seongnam,Si
2930,롯데리아성남점,경기도,성남시,수정구,Gyeonggi-do,Seongnam,Si
2953,버거킹 성남이마트점,경기도,성남시,수정구,Gyeonggi-do,Seongnam,Si
2946,롯데리아(성남단대점),경기도,성남시,중원구,Gyeonggi-do,Seongnam,Si
2908,롯데리아성남도촌점,경기도,성남시,중원구,Gyeonggi-do,Seongnam,Si
2963,롯데리아 성남테크노벨리점,경기도,성남시,중원구,Gyeonggi-do,Seongnam,Si
2932,롯데리아 상대원점,경기도,성남시,중원구,Gyeonggi-do,Seongnam,Si
2983,한국맥도날드(모란역점),경기도,성남시,중원구,Gyeonggi-do,Seongnam,Si
2451,롯데리아수원곡반정점,경기도,수원시,권선구,Gyeonggi-do,Suwon,Si
2482,버거킹이마트서수원점,경기도,수원시,권선구,Gyeonggi-do,Suwon,Si
2486,한국맥도날드(유) 수원GS점,경기도,수원시,권선구,Gyeonggi-do,Suwon,Si
2508,롯데리아 수원메가박스점,경기도,수원시,권선구,Gyeonggi-do,Suwon,Si
2507,롯데리아 수원권선점,경기도,수원시,권선구,Gyeonggi-do,Suwon,Si
2492,롯데리아호매실점,경기도,수원시,권선구,Gyeonggi-do,Suwon,Si
2374,롯데리아 롯데몰수원점,경기도,수원시,권선구,Gyeonggi-do,Suwon,Si
2372,한국맥도날드(유)수원세류DT점,경기도,수원시,권선구,Gyeonggi-do,Suwon,Si
2462,롯데리아 오목천D/T점,경기도,수원시,권선구,Gyeonggi-do,Suwon,Si
2500,롯데리아탑동점,경기도,수원시,권선구,Gyeonggi-do,Suwon,Si
2504,롯데리아신호매실점,경기도,수원시,권선구,Gyeonggi-do,Suwon,Si
2497,롯데리아호매실D/I,경기도,수원시,권선구,Gyeonggi-do,Suwon,Si
2371,한국맥도날드(유) 수원망포DT점,경기도,수원시,영통구,Gyeonggi-do,Suwon,Si
2530,버거킹 수원망포점,경기도,수원시,영통구,Gyeonggi-do,Suwon,Si
2496,버거킹수원매탄점,경기도,수원시,영통구,Gyeonggi-do,Suwon,Si
2418,롯데리아,경기도,수원시,영통구,Gyeonggi-do,Suwon,Si
2458,한국맥도날드(유)경희대국제캠퍼스점,경기도,수원시,영통구,Gyeonggi-do,Suwon,Si
3569,버거킹 수원영통점,경기도,수원시,영통구,Gyeonggi-do,Suwon,Si
2506,한국맥도날드영통점,경기도,수원시,영통구,Gyeonggi-do,Suwon,Si
2454,롯데리아수원망포역점,경기도,수원시,영통구,Gyeonggi-do,Suwon,Si
2466,롯데리아,경기도,수원시,영통구,Gyeonggi-do,Suwon,Si
2459,맥도날드 수원아주대점,경기도,수원시,영통구,Gyeonggi-do,Suwon,Si
